datetime,Glorefs,RemGrefs,GRratio,PhyRds,Rdratio,Gloupds,RemGupds,Rourefs,RemRrefs,RouLaS,RemRLaS,PhyWrs,WDQsz,WDtmpq,WDphase,WIJwri,RouCMs,Jrnwrts,ActECP,Addblk,PrgBufL,PrgSrvR,BytSnt,BytRcd,WDpass,IJUcnt,IJULock,PPGrefs,PPGupds
07/14/2018 16:48:22,999923,0,0,711,929.97,83628,0,416113,0,46,0,0,3135,104814,0,0,81,6,0,0,0,0,0,0,297,0,0,99489,47318
07/14/2018 16:48:23,1248466,0,0,670,1310.88,110017,0,522492,0,0,0,0,3150,104955,0,0,84,6,0,0,0,0,0,0,297,0,0,174095,69681
07/14/2018 16:48:24,1167702,0,0,482,1357.23,75933,0,455729,0,0,0,0,3169,105039,0,0,57,4,0,0,0,0,0,0,297,0,0,99294,44479
07/14/2018 16:48:25,1546275,0,0,506,1409.6,103305,0,411401,0,9,0,0,3247,105163,0,0,41,5,0,0,0,0,0,0,297,0,0,148006,68698
07/14/2018 16:48:26,1311811,0,0,968,846.01,97195,0,362768,0,19,0,0,3269,105259,0,0,82,4,0,0,0,0,0,0,297,0,0,177777,65750
07/14/2018 16:48:27,1183642,0,0,808,878.92,109041,0,405735,0,19,0,0,3308,105416,0,0,95,6,0,0,0,0,0,0,297,0,0,171757,69395
07/14/2018 16:48:28,840831,0,0,707,828.47,85482,0,420641,0,0,0,0,3332,105485,0,0,56,6,0,0,0,0,0,0,297,0,0,119957,48868
07/14/2018 16:48:29,810073,0,0,515,942.08,79785,0,345544,0,28,0,0,3433,105597,0,0,97,5,0,0,0,0,0,0,297,0,0,81618,40075
07/14/2018 16:48:30,1484337,0,0,861,1169.74,81994,0,515799,0,18,0,0,3515,105745,0,0,66,5,0,0,0,0,0,0,297,0,0,94096,39853
07/14/2018 16:48:31,1401859,0,0,744,829.99,88207,0,467724,0,18,0,0,3606,105862,0,0,81,5,0,0,0,0,0,0,297,0,0,110202,49610
07/14/2018 16:48:32,842367,0,0,1540,421.07,72712,0,353416,0,0,0,0,3617,105951,0,0,48,5,0,0,0,0,0,0,297,0,0,84019,38971
07/14/2018 16:48:33,1364916,0,0,770,1115.29,118660,0,375346,0,0,0,0,3633,106027,0,0,54,4,0,0,0,0,0,0,297,0,0,234633,85835
07/14/2018 16:48:34,1484268,0,0,449,1538.08,96076,0,374640,0,0,0,0,3651,106144,0,0,55,4,0,0,0,0,0,0,297,0,0,158451,61687
07/14/2018 16:48:35,1476596,0,0,1278,814.02,100471,0,473835,0,0,0,0,3670,106268,0,0,56,4,0,0,0,0,0,0,297,0,0,174864,64874
07/14/2018 16:48:36,1104971,0,0,1126,599.78,93701,0,478874,0,18,0,0,3757,106400,0,0,96,7,0,0,0,0,0,0,297,0,0,117940,50272
07/14/2018 16:48:37,799649,0,0,1161,482.97,81922,0,392967,0,0,0,0,3776,106480,0,0,75,5,0,0,0,0,0,0,297,0,0,101844,49160
07/14/2018 16:48:38,1435804,0,0,1001,918.58,103743,0,491898,0,19,0,0,3797,106590,0,0,76,5,0,0,0,0,0,0,297,0,0,164710,63864
07/14/2018 16:48:39,1150145,0,0,712,953.24,78889,0,397618,0,9,0,0,3876,106703,0,0,63,5,0,0,0,0,0,0,297,0,0,89081,43670
07/14/2018 16:48:40,1236761,0,0,2370,323.78,93731,0,439117,0,19,0,0,3910,106835,0,0,91,6,0,0,0,0,0,0,297,0,0,113830,52337
07/14/2018 16:48:41,864385,0,0,1259,434.2,67287,0,350958,0,9,0,0,3988,106944,0,0,55,5,0,0,0,0,0,0,297,0,0,70735,31929
07/14/2018 16:48:42,953722,0,0,1146,492.08,78033,0,406845,0,0,0,0,4004,107017,0,0,54,5,0,0,0,0,0,0,297,0,0,89310,42626
07/14/2018 16:48:43,1603869,0,0,743,1324.57,104075,0,443662,0,0,0,0,4022,107150,0,0,46,4,0,0,0,0,0,0,297,0,0,170789,68258
07/14/2018 16:48:44,1279898,0,0,911,721.37,93073,0,432279,0,0,0,0,4042,107299,0,0,74,5,0,0,0,0,0,0,297,0,0,112979,53097
07/14/2018 16:48:45,1606699,0,0,810,1326.24,107874,0,455052,0,0,0,0,4060,107438,0,0,88,7,0,0,0,0,0,0,297,0,0,181782,70382
07/14/2018 16:48:46,1137835,0,0,527,1240.95,73758,0,438086,0,0,0,0,4080,107536,0,0,38,4,0,0,0,0,0,0,297,0,0,79685,35496
07/14/2018 16:48:47,1364801,0,0,714,981.26,111413,0,404474,0,0,0,4083,364,107648,0,135,60,5,0,0,0,0,0,0,298,0,0,190916,76737
07/14/2018 16:48:48,1537568,0,0,1065,892.02,112522,0,440212,0,0,0,0,480,107794,0,0,73,5,0,0,0,0,0,0,298,0,0,173218,74405
07/14/2018 16:48:49,927208,0,0,531,1096.95,71382,0,386199,0,0,0,0,569,107877,0,0,75,5,0,0,0,0,0,0,298,0,0,97569,40592
07/14/2018 16:48:50,1247991,0,0,477,1387.94,92363,0,339846,0,9,0,0,720,107942,0,0,52,4,0,0,0,0,0,0,298,0,0,157649,64240
07/14/2018 16:48:51,1375798,0,0,1290,589.14,79908,0,415311,0,19,0,0,785,108072,0,0,76,4,0,0,0,0,0,0,298,0,0,91520,43967
07/14/2018 16:48:52,1627090,0,0,626,1457.22,106822,0,517674,0,0,0,0,840,108215,0,0,74,5,0,0,0,0,0,0,298,0,0,170524,66224
07/14/2018 16:48:53,1018357,0,0,1040,465.35,93198,0,365366,0,0,0,0,882,108303,0,0,91,6,0,0,0,0,0,0,298,0,0,124243,56475
07/14/2018 16:48:54,1078564,0,0,890,791.03,89253,0,356061,0,18,0,0,993,108410,0,0,75,5,0,0,0,0,0,0,298,0,0,146200,54825
07/14/2018 16:48:55,870647,0,0,1357,345.79,74082,0,341321,0,28,0,0,1092,108498,0,0,64,5,0,0,0,0,0,0,298,0,0,86987,39813
07/14/2018 16:48:56,1208986,0,0,780,744.74,78957,0,373865,0,0,0,0,1121,108604,0,0,60,5,0,0,0,0,0,0,298,0,0,125240,46369
07/14/2018 16:48:57,1204066,0,0,625,1316.95,103370,0,461876,0,0,0,0,1139,108732,0,0,61,5,0,0,0,0,0,0,298,0,0,145379,62698
07/14/2018 16:48:58,1137710,0,0,372,1896.33,71206,0,463360,0,0,0,0,1157,108826,0,0,42,3,0,0,0,0,0,0,298,0,0,77263,36248
07/14/2018 16:48:59,1332569,0,0,397,2747.91,90397,0,416376,0,0,0,0,1181,108930,0,0,50,5,0,0,0,0,0,0,298,0,0,106658,51370
07/14/2018 16:49:00,1672442,0,0,621,1567.91,78348,0,550907,0,0,0,0,1203,109054,0,0,39,4,0,0,0,0,0,0,298,0,0,90042,38402
07/14/2018 16:49:01,985647,0,0,1411,455.77,86891,0,419457,0,0,0,0,1229,109168,0,0,26,5,0,0,0,0,0,0,298,0,0,117513,53023
07/14/2018 16:49:02,1183407,0,0,769,1136.57,94224,0,452241,0,54,0,0,1425,109321,0,0,97,8,0,0,0,0,0,0,298,0,0,116690,51303
07/14/2018 16:49:03,1146496,0,0,923,719.55,92548,0,386944,0,19,0,0,1482,109392,0,0,74,5,0,0,0,0,0,0,298,0,0,147588,58484
07/14/2018 16:49:04,1091788,0,0,942,595.65,96174,0,374370,0,0,0,0,1502,109527,0,0,77,5,0,0,0,0,0,0,298,0,0,138509,60754
07/14/2018 16:49:05,1347281,0,0,1219,576.72,98840,0,431298,0,19,0,0,1535,109633,0,0,99,6,0,0,0,0,0,0,298,0,0,141895,57453
07/14/2018 16:49:06,1395219,0,0,546,1281.72,73269,0,395340,0,0,0,0,1560,109719,0,0,49,5,0,0,0,0,0,0,298,0,0,80168,38413
07/14/2018 16:49:07,1188621,0,0,684,1059.81,78952,0,442694,0,36,0,0,1676,109849,0,0,68,6,0,0,0,0,0,0,298,0,0,90365,42242
07/14/2018 16:49:08,1131946,0,0,494,1340.18,70916,0,416353,0,38,0,0,1756,109954,0,0,83,6,0,0,0,0,0,0,298,0,0,79991,35269
07/14/2018 16:49:09,1339754,0,0,1717,379.73,93217,0,409752,0,0,0,0,1777,110102,0,0,52,4,0,0,0,0,0,0,298,0,0,107564,52466
07/14/2018 16:49:10,1496316,0,0,1161,755.81,105501,0,468096,0,0,0,0,1798,110199,0,0,59,6,0,0,0,0,0,0,298,0,0,185820,69572
07/14/2018 16:49:11,1499086,0,0,828,1034.09,110385,0,436834,0,20,0,0,1885,110326,0,0,83,5,0,0,0,0,0,0,298,0,0,174117,74407
07/14/2018 16:49:12,1383684,0,0,1034,675.1,85958,0,342502,0,0,0,0,1901,110406,0,0,71,4,0,0,0,0,0,0,298,0,0,146937,52758
07/14/2018 16:49:13,1638317,0,0,1337,669.79,143880,0,437312,0,42,0,0,1932,110544,0,0,89,6,0,0,0,0,0,0,298,0,0,257510,102452
07/14/2018 16:49:14,1420632,0,0,746,1161.72,115613,0,495472,0,19,0,0,1967,110683,0,0,85,6,0,0,0,0,0,0,298,0,0,178925,69976
07/14/2018 16:49:15,735808,0,0,566,696.9,93144,0,261814,0,37,0,0,2062,110802,0,0,88,5,0,0,0,0,0,0,298,0,0,129693,62291
07/14/2018 16:49:16,1059793,0,0,800,828.92,63461,0,340685,0,6,0,0,2071,110868,0,0,67,4,0,0,0,0,0,0,298,0,0,99074,34850
